"","year","geo","gender","edu","age","age_g","stt","mrg","income","exp1","exp2"
"13664",2021,"G1",1,2,75,7,1,2,7833,3678,823
"13665",2021,"G2",2,1,66,6,4,3,742,562,8
"13666",2021,"G2",1,1,65,6,2,2,4004,1740,228
"13667",2021,"G2",1,3,78,7,4,2,1787,1215,309
"13668",2021,"G2",1,2,76,7,3,2,2622,1464,449
"13669",2021,"G2",1,1,88,7,4,2,754,502,206
"13670",2021,"G2",1,4,54,5,2,2,2326,1818,490
"13671",2021,"G2",1,4,55,5,1,2,22587,5558,6703
"13672",2021,"G1",2,3,51,5,2,2,2411,2381,98
"13673",2021,"G1",2,1,72,7,4,3,5400,825,360
"13674",2021,"G1",2,1,60,6,2,4,991,835,55
"13675",2021,"G1",1,4,53,5,1,2,2671,4600,955
"13676",2021,"G1",1,3,76,7,4,2,10196,2260,663
"13677",2021,"G1",2,4,57,5,1,2,22428,8240,6034
"13678",2021,"G2",2,3,64,6,3,4,7148,1883,576
"13679",2021,"G2",1,4,81,7,4,2,2073,1084,420
"13680",2021,"G2",1,3,56,5,4,4,3093,1545,137
"13681",2021,"G2",1,3,55,5,2,2,10089,3828,1974
"13682",2021,"G2",1,4,54,5,3,2,6004,3721,1699
"13683",2021,"G2",1,3,60,6,3,2,12528,4970,2202
"13684",2021,"G1",1,3,73,7,4,2,2398,1577,396
"13685",2021,"G1",1,4,38,3,1,2,7924,2780,1527
"13686",2021,"G1",1,3,48,4,1,2,4758,1972,461
"13687",2021,"G1",1,3,34,3,1,2,2690,1925,822
"13688",2021,"G1",1,4,46,4,1,2,9334,4125,1398
"13689",2021,"G2",1,4,53,5,1,2,9839,4300,1727
"13690",2021,"G2",2,1,76,7,4,3,772,883,85
"13691",2021,"G2",1,4,43,4,1,2,5701,3464,891
"13692",2021,"G2",2,1,71,7,3,2,1710,810,601
"13693",2021,"G2",1,4,47,4,1,2,6176,3110,593
"13694",2021,"G2",2,1,62,6,2,3,2452,1306,539
"13695",2021,"G1",2,3,73,7,4,3,904,610,12
"13696",2021,"G1",1,4,55,5,1,2,21347,6350,4115
"13697",2021,"G1",2,3,49,4,1,4,3784,2411,353
"13698",2021,"G1",1,3,62,6,2,2,2868,2246,258
"13699",2021,"G1",2,3,57,5,1,2,3819,1828,235
"13700",2021,"G2",2,1,78,7,2,3,1044,616,101
"13701",2021,"G2",1,1,81,7,4,2,717,296,129
"13702",2021,"G2",1,1,64,6,4,2,4550,2253,341
"13703",2021,"G2",1,3,63,6,4,3,10911,3774,731
"13704",2021,"G2",2,4,81,7,4,3,2726,705,1393
"13705",2021,"G1",1,4,46,4,1,2,8291,4336,1884
"13706",2021,"G1",1,1,82,7,4,2,1167,878,46
"13707",2021,"G1",1,3,78,7,4,2,1180,1380,72
"13708",2021,"G1",2,1,60,6,4,4,1673,1288,28
"13709",2021,"G1",1,4,42,4,3,2,2951,2160,695
"13710",2021,"G1",1,4,56,5,1,2,16124,5114,2452
"13711",2021,"G2",1,4,49,4,1,2,10657,5662,2237
"13712",2021,"G2",2,1,69,6,2,4,1636,701,27
"13713",2021,"G2",2,3,77,7,4,3,2917,1303,394
"13714",2021,"G2",1,3,60,6,4,2,4935,2742,806
"13715",2021,"G1",1,4,59,5,4,2,6681,5740,1671
"13716",2021,"G1",2,4,49,4,1,3,7540,4350,1834
"13717",2021,"G1",1,1,76,7,4,3,1015,715,51
"13718",2021,"G1",1,4,59,5,3,4,2230,1800,444
"13719",2021,"G1",1,1,72,7,4,2,3177,2425,731
"13720",2021,"G1",1,3,55,5,2,2,5208,1831,586
"13721",2021,"G2",1,1,72,7,3,2,3494,1669,157
"13722",2021,"G2",1,4,74,7,2,2,8486,4256,1505
"13723",2021,"G2",2,3,59,5,4,4,1775,1159,130
"13724",2021,"G2",1,1,87,7,3,2,2657,1374,519
"13725",2021,"G1",2,4,54,5,3,4,3784,1904,553
"13726",2021,"G1",1,3,39,3,1,2,5327,2782,717
"13727",2021,"G1",1,3,59,5,1,4,7550,3468,711
"13728",2021,"G1",1,3,65,6,2,4,5858,2467,727
"13729",2021,"G1",1,3,72,7,1,2,3172,2341,384
"13730",2021,"G2",1,4,87,7,4,3,2837,1450,469
"13731",2021,"G2",1,2,55,5,4,4,41,488,481
"13732",2021,"G2",2,1,61,6,2,3,497,1042,364
"13733",2021,"G2",1,4,58,5,1,2,6092,2368,707
"13734",2021,"G2",1,4,46,4,1,2,6876,7530,770
"13735",2021,"G2",1,3,47,4,1,2,16020,6890,3199
"13736",2021,"G2",1,4,45,4,3,2,6640,3028,3904
"13737",2021,"G2",2,1,81,7,4,3,1405,1236,7
"13738",2021,"G2",1,2,67,6,3,2,5050,2029,366
"13739",2021,"G1",1,3,80,7,4,2,2707,1562,155
"13740",2021,"G1",1,4,44,4,3,2,8841,4122,834
"13741",2021,"G1",1,4,46,4,1,2,4372,2942,962
"13742",2021,"G1",2,1,90,7,4,3,640,371,1
"13743",2021,"G2",2,1,84,7,4,3,803,430,1
"13744",2021,"G1",1,4,32,3,1,2,5037,1778,860
"13745",2021,"G1",2,1,78,7,4,3,1168,763,17
"13746",2021,"G1",1,4,53,5,3,4,2249,1114,363
"13747",2021,"G1",1,2,50,5,4,1,791,706,0
"13748",2021,"G1",1,3,37,3,1,2,9509,5080,1630
"13749",2021,"G2",2,2,66,6,4,3,927,490,6
"13750",2021,"G2",1,3,69,6,3,2,5760,1932,248
"13751",2021,"G2",2,1,86,7,4,3,623,334,1
"13752",2021,"G1",1,3,48,4,3,2,9346,4719,1797
"13753",2021,"G1",1,3,50,5,1,4,15131,5066,3178
"13754",2021,"G1",2,2,60,6,1,4,5077,1750,487
"13755",2021,"G1",1,2,73,7,4,3,6027,3028,994
"13756",2021,"G1",1,3,58,5,2,2,8242,2930,582
"13757",2021,"G2",1,1,78,7,2,4,2220,1923,116
"13758",2021,"G2",1,2,72,7,3,2,1647,950,1
"13759",2021,"G2",1,4,55,5,3,1,7208,2658,1142
"13760",2021,"G1",1,4,51,5,1,2,8709,4500,1420
"13761",2021,"G1",1,4,35,3,1,2,12232,2640,2132
"13762",2021,"G1",1,3,41,4,1,2,2501,3565,496
"13763",2021,"G1",1,4,47,4,1,4,5705,1430,1449
"13764",2021,"G2",2,4,38,3,1,3,3588,1850,88
"13765",2021,"G2",1,2,82,7,3,2,1828,960,406
"13766",2021,"G2",2,2,74,7,4,3,5339,1380,664
"13767",2021,"G1",1,1,81,7,4,2,2290,1205,35
"13768",2021,"G1",1,2,66,6,4,2,5906,3343,289
"13769",2021,"G1",2,3,55,5,2,2,3314,2184,1
"13770",2021,"G1",2,3,77,7,4,3,1009,886,21
"13771",2021,"G1",1,3,58,5,1,2,6395,4690,897
"13772",2021,"G1",1,1,81,7,3,2,1490,1550,147
"13773",2021,"G2",1,1,71,7,3,2,2575,1828,135
"13774",2021,"G2",1,2,71,7,3,2,5783,1240,517
"13775",2021,"G1",1,3,79,7,3,2,1197,1046,247
"13776",2021,"G1",2,1,84,7,4,3,1265,729,84
"13777",2021,"G1",1,3,57,5,4,2,1814,1828,0
"13778",2021,"G1",1,1,35,3,1,2,4631,2046,630
"13779",2021,"G1",1,1,80,7,3,2,2016,1165,402
"13780",2021,"G2",1,3,43,4,1,2,7193,5990,1532
"13781",2021,"G2",1,4,49,4,3,2,7403,6724,890
"13782",2021,"G2",1,4,43,4,1,2,6612,4594,787
"13783",2021,"G2",2,1,81,7,4,3,920,1268,1
"13784",2021,"G2",2,1,67,6,4,3,4173,1868,218
"13785",2021,"G2",1,4,55,5,3,4,13052,4675,2289
"13786",2021,"G2",1,2,73,7,2,2,1966,1178,45
"13787",2021,"G2",1,4,42,4,3,2,12155,7280,819
"13788",2021,"G2",1,4,34,3,1,2,4797,2048,611
"13789",2021,"G2",1,3,41,4,1,2,10170,5396,2416
"13790",2021,"G2",2,3,27,2,2,1,1378,1971,98
"13791",2021,"G2",1,4,50,5,1,2,7005,3182,1339
"13792",2021,"G2",2,4,24,2,4,1,1011,687,12
"13793",2021,"G2",2,4,25,2,1,1,3018,935,293
"13794",2021,"G2",2,4,24,2,1,1,1281,845,217
"13795",2021,"G2",2,4,31,3,1,1,4543,1321,627
"13796",2021,"G2",2,3,75,7,4,3,1776,1406,605
"13797",2021,"G2",1,1,70,7,2,3,2180,1815,338
"13798",2021,"G2",1,3,54,5,2,1,2070,1768,14
"13799",2021,"G2",2,3,60,6,2,4,1615,1178,309
"13800",2021,"G2",1,3,58,5,1,2,9144,1635,1959
"13801",2021,"G2",1,4,88,7,4,3,904,505,24
"13802",2021,"G2",1,4,60,6,1,2,19988,2765,3528
"13803",2021,"G2",1,3,33,3,1,2,9169,3330,3223
"13804",2021,"G2",1,4,26,2,1,1,5248,1029,776
"13805",2021,"G2",1,4,35,3,1,2,3613,2020,577
"13806",2021,"G2",1,4,41,4,3,2,9170,6071,1287
"13807",2021,"G2",2,3,82,7,4,3,1994,1130,140
"13808",2021,"G2",1,4,40,4,1,2,2518,5023,2002
"13809",2021,"G2",1,4,28,2,4,1,853,1269,79
"13810",2021,"G2",1,3,59,5,4,2,3606,1910,750
"13811",2021,"G2",1,3,63,6,3,2,13889,2400,1400
"13812",2021,"G2",1,3,53,5,1,2,4951,3282,637
"13813",2021,"G2",1,2,64,6,3,2,6618,2120,923
"13814",2021,"G2",1,4,38,3,1,2,3858,3074,448
"13815",2021,"G2",1,4,59,5,1,2,11176,5998,1900
"13816",2021,"G2",1,3,75,7,3,2,2463,1393,875
"13817",2021,"G2",1,3,80,7,2,2,1196,1254,91
"13818",2021,"G2",1,3,74,7,4,2,5943,2898,778
"13819",2021,"G2",1,2,78,7,2,2,2664,731,18
"13820",2021,"G2",1,1,74,7,4,2,2188,1847,49
"13821",2021,"G2",2,2,65,6,2,4,3979,917,835
"13822",2021,"G2",1,3,37,3,1,2,3806,1936,655
"13823",2021,"G2",1,3,50,5,2,4,2277,2060,438
"13824",2021,"G2",1,4,36,3,1,1,7831,2675,2372
"13825",2021,"G2",2,4,48,4,3,2,6501,5000,1879
"13826",2021,"G2",1,3,58,5,3,1,9955,1812,1425
"13827",2021,"G2",2,1,77,7,4,3,829,1048,19
"13828",2021,"G2",2,4,48,4,4,1,722,506,4
"13829",2021,"G2",1,3,69,6,1,2,8579,5245,902
"13830",2021,"G2",2,1,73,7,2,3,1310,637,40
"13831",2021,"G2",1,2,72,7,3,2,2807,1231,302
"13832",2021,"G2",1,3,61,6,4,2,9218,3370,424
"13833",2021,"G2",1,4,43,4,3,2,11267,5422,3022
"13834",2021,"G2",1,3,23,2,1,1,3510,1960,472
"13835",2021,"G2",1,4,45,4,1,1,3914,1694,644
"13836",2021,"G2",1,3,25,2,2,1,966,1851,44
"13837",2021,"G2",1,4,53,5,2,2,19688,8212,3263
"13838",2021,"G2",1,4,50,5,3,2,7649,5920,1326
"13839",2021,"G2",1,3,52,5,3,2,4705,4564,440
"13840",2021,"G2",2,4,31,3,1,1,3819,1145,784
"13841",2021,"G2",1,3,62,6,3,4,5967,1470,750
"13842",2021,"G2",1,4,48,4,1,2,10364,4894,2647
"13843",2021,"G2",1,4,55,5,1,2,7200,3354,1279
"13844",2021,"G2",1,4,52,5,1,2,10779,6674,2824
"13845",2021,"G2",1,4,59,5,2,2,6976,3240,1000
"13846",2021,"G2",1,4,57,5,1,2,9173,5790,959
"13847",2021,"G2",2,4,54,5,3,4,1312,1005,171
"13848",2021,"G2",1,3,53,5,3,2,2811,3040,535
"13849",2021,"G2",1,1,66,6,3,2,1685,1088,45
"13850",2021,"G2",1,1,79,7,4,2,1718,1220,140
"13851",2021,"G2",1,4,45,4,1,2,6099,3429,840
"13852",2021,"G2",2,3,60,6,1,3,5749,5370,556
"13853",2021,"G2",1,3,27,2,1,1,2964,1154,390
"13854",2021,"G2",1,3,65,6,4,2,6708,3587,313
"13855",2021,"G2",2,4,74,7,4,1,525,938,132
"13856",2021,"G2",1,4,48,4,3,2,8902,4835,1157
"13857",2021,"G2",1,3,46,4,1,2,8885,6350,1652
"13858",2021,"G2",1,3,52,5,3,2,9030,2300,728
"13859",2021,"G2",2,1,59,5,4,4,1351,770,1
"13860",2021,"G2",1,3,48,4,3,2,14219,5170,2824
"13861",2021,"G2",1,3,38,3,3,2,5230,3298,790
"13862",2021,"G2",2,2,49,4,3,4,6094,1630,2925
"13863",2021,"G2",1,1,60,6,4,2,2100,1160,1
"13864",2021,"G2",1,4,61,6,3,2,7004,1805,222
"13865",2021,"G2",1,3,42,4,1,1,1655,613,87
"13866",2021,"G2",2,1,72,7,3,3,1975,1107,118
"13867",2021,"G2",1,4,45,4,4,1,5007,1648,264
"13868",2021,"G2",1,4,65,6,4,2,4693,4949,544
"13869",2021,"G2",1,4,41,4,1,2,9543,3980,2384
"13870",2021,"G2",1,4,47,4,3,1,2640,1720,156
"13871",2021,"G2",1,3,76,7,3,2,2467,1053,56
"13872",2021,"G2",1,4,53,5,1,2,5796,2854,292
"13873",2021,"G2",1,3,60,6,1,2,8850,1830,1036
"13874",2021,"G2",1,3,72,7,2,2,3299,2165,835
"13875",2021,"G2",1,4,37,3,1,2,7536,1796,1672
"13876",2021,"G2",1,4,46,4,1,2,2040,1944,232
"13877",2021,"G2",2,1,62,6,2,3,1905,1096,121
"13878",2021,"G2",2,4,55,5,4,4,1026,854,264
"13879",2021,"G2",1,4,32,3,1,2,4900,1500,383
"13880",2021,"G2",2,1,79,7,4,3,739,607,1
"13881",2021,"G2",1,1,77,7,4,2,2844,1376,390
"13882",2021,"G2",1,3,71,7,4,2,4767,2128,1023
"13883",2021,"G2",2,1,63,6,3,2,2018,1717,57
"13884",2021,"G2",1,4,49,4,1,2,12401,5207,2540
"13885",2021,"G2",1,4,53,5,2,2,8763,3286,964
"13886",2021,"G2",2,2,72,7,4,3,1158,631,0
"13887",2021,"G2",1,3,43,4,3,2,9363,3370,1785
"13888",2021,"G2",1,2,61,6,3,2,3601,2685,259
"13889",2021,"G2",1,4,41,4,1,2,12250,6930,3052
"13890",2021,"G2",1,3,52,5,4,4,844,750,65
"13891",2021,"G2",1,3,51,5,3,2,2625,1936,310
"13892",2021,"G2",1,4,41,4,1,1,5179,2119,669
"13893",2021,"G2",1,2,34,3,4,1,1136,723,61
"13894",2021,"G2",1,2,63,6,3,2,11418,3354,756
"13895",2021,"G2",1,3,78,7,1,2,1751,1673,174
"13896",2021,"G2",1,4,53,5,1,2,11853,3910,3076
"13897",2021,"G2",1,3,48,4,1,2,8475,4720,1100
"13898",2021,"G2",1,4,54,5,3,2,15425,5000,6104
"13899",2021,"G2",1,1,61,6,3,2,6426,4235,691
"13900",2021,"G2",2,4,41,4,3,2,8977,8023,1481
"13901",2021,"G2",1,3,33,3,1,1,5690,4659,1052
"13902",2021,"G2",2,4,39,3,3,4,1870,1295,53
"13903",2021,"G2",2,4,38,3,3,2,12294,9951,644
"13904",2021,"G2",1,3,50,5,3,2,7882,3984,358
"13905",2021,"G2",1,2,56,5,1,4,4156,2502,551
"13906",2021,"G2",1,4,61,6,3,2,3287,3178,1447
"13907",2021,"G2",1,3,60,6,1,2,15334,4466,3497
"13908",2021,"G2",1,3,83,7,3,2,1452,1027,48
"13909",2021,"G2",1,1,73,7,3,2,4893,2147,394
"13910",2021,"G2",1,1,73,7,3,2,2511,1327,372
"13911",2021,"G2",1,3,46,4,3,2,5810,2704,625
"13912",2021,"G2",2,1,80,7,4,3,1147,550,80
"13913",2021,"G2",1,4,51,5,1,1,9389,4085,2395
"13914",2021,"G2",1,2,76,7,3,2,3336,1505,334
"13915",2021,"G2",2,2,62,6,3,3,1724,1328,266
"13916",2021,"G2",1,4,56,5,3,1,5180,2480,600
"13917",2021,"G2",1,3,46,4,4,4,4581,2942,545
"13918",2021,"G2",1,4,48,4,1,2,10647,5847,3946
"13919",2021,"G2",1,4,46,4,1,2,16230,3118,1833
"13920",2021,"G2",2,3,57,5,2,4,2746,2090,444
"13921",2021,"G2",2,1,65,6,3,3,3584,1617,1154
"13922",2021,"G2",1,1,88,7,4,2,1052,935,47
"13923",2021,"G2",1,3,54,5,3,1,5797,3040,1415
"13924",2021,"G2",2,1,78,7,2,3,1125,722,164
"13925",2021,"G2",1,4,59,5,3,2,5009,2170,720
"13926",2021,"G2",1,3,58,5,4,1,749,583,0
"13927",2021,"G2",1,4,44,4,1,2,1481,2951,757
"13928",2021,"G2",1,3,38,3,1,2,7566,3104,787
"13929",2021,"G2",1,3,45,4,1,2,3641,1901,294
"13930",2021,"G2",1,1,63,6,3,2,6849,1598,484
"13931",2021,"G2",1,3,54,5,2,2,9110,2759,1041
"13932",2021,"G2",1,1,64,6,4,4,878,709,14
"13933",2021,"G2",1,4,71,7,1,2,5389,2026,1268
"13934",2021,"G2",1,4,35,3,1,1,3192,1135,346
"13935",2021,"G2",2,4,27,2,1,1,4152,1860,773
"13936",2021,"G2",2,1,68,6,2,2,2548,686,193
"13937",2021,"G2",1,4,31,3,1,2,8089,3008,1796
"13938",2021,"G2",1,4,67,6,4,2,4324,1282,379
"13939",2021,"G2",1,1,74,7,3,2,2051,1388,240
"13940",2021,"G2",1,3,49,4,3,2,10261,3500,4804
"13941",2021,"G2",1,1,67,6,4,3,1198,1522,83
"13942",2021,"G2",1,1,59,5,1,2,2458,1978,153
"13943",2021,"G2",1,4,32,3,1,2,7736,3066,1035
"13944",2021,"G2",1,4,56,5,2,4,1336,1318,413
"13945",2021,"G2",2,2,70,7,4,3,2856,1503,31
"13946",2021,"G2",2,1,75,7,2,3,919,1007,29
"13947",2021,"G2",2,1,66,6,4,3,1139,1072,174
"13948",2021,"G2",1,4,55,5,3,4,2232,1429,141
"13949",2021,"G2",1,4,68,6,3,2,6889,4665,754
"13950",2021,"G2",2,3,64,6,4,3,6132,1340,496
"13951",2021,"G2",2,3,79,7,3,3,1773,5200,121
"13952",2021,"G2",1,3,48,4,1,2,16747,4616,4372
"13953",2021,"G2",1,4,48,4,1,2,17076,5408,4967
"13954",2021,"G2",2,2,58,5,4,3,2692,1612,193
"13955",2021,"G2",2,1,80,7,4,3,1393,657,11
"13956",2021,"G2",2,4,56,5,3,2,3681,1772,1268
"13957",2021,"G2",1,1,76,7,3,2,4617,959,21
"13958",2021,"G2",1,3,48,4,4,4,1949,1764,52
"13959",2021,"G2",2,2,62,6,2,4,1241,1063,12
"13960",2021,"G2",2,2,61,6,1,2,3392,1230,374
"13961",2021,"G2",1,4,33,3,1,1,2405,2084,203
"13962",2021,"G2",1,3,63,6,3,2,7968,2400,803
"13963",2021,"G2",1,4,58,5,1,2,9135,3500,1024
"13964",2021,"G2",2,4,32,3,1,1,3592,4312,537
"13965",2021,"G2",1,3,57,5,2,4,1690,1090,13
"13966",2021,"G2",2,3,58,5,3,3,1352,1259,75
"13967",2021,"G2",1,1,70,7,4,2,2631,1320,55
"13968",2021,"G2",1,3,66,6,4,2,5397,1082,340
"13969",2021,"G2",2,2,75,7,4,3,879,670,10
"13970",2021,"G2",1,3,59,5,1,2,11957,5290,1584
"13971",2021,"G2",1,4,74,7,3,4,4999,1615,231
"13972",2021,"G2",1,3,57,5,3,2,5598,2070,629
"13973",2021,"G2",2,2,72,7,2,4,1239,1080,98
"13974",2021,"G2",1,3,58,5,3,2,2987,1250,773
"13975",2021,"G2",1,3,61,6,3,2,4608,4327,347
"13976",2021,"G2",1,3,54,5,3,4,1494,1315,9
"13977",2021,"G2",1,3,61,6,1,2,5488,1600,285
"13978",2021,"G2",1,3,61,6,3,2,3929,1610,461
"13979",2021,"G2",1,4,48,4,3,2,10122,3705,1795
"13980",2021,"G2",2,2,46,4,4,1,1224,1058,90
"13981",2021,"G2",2,3,53,5,4,1,1493,1225,73
"13982",2021,"G2",2,1,70,7,4,3,968,622,1
"13983",2021,"G1",1,3,39,3,1,1,414,1800,568
"13984",2021,"G2",1,4,46,4,1,2,7606,5740,1480
"13985",2021,"G2",2,3,56,5,1,2,6868,2782,372
"13986",2021,"G2",2,1,77,7,4,3,679,553,64
"13987",2021,"G2",1,4,68,6,3,2,30635,5727,3309
"13988",2021,"G2",2,1,73,7,1,3,1821,1280,94
"13989",2021,"G2",1,4,41,4,1,2,8565,5743,1023
"13990",2021,"G2",1,3,43,4,3,2,5757,3450,295
"13991",2021,"G2",1,4,54,5,1,2,9615,3511,1314
"13992",2021,"G2",1,4,62,6,4,2,1735,1867,110
"13993",2021,"G2",2,1,85,7,4,3,883,570,101
"13994",2021,"G2",1,4,55,5,1,2,5112,5480,519
"13995",2021,"G2",1,4,49,4,3,2,4546,2960,1174
"13996",2021,"G2",1,4,47,4,2,1,1823,1370,45
"13997",2021,"G2",1,3,66,6,2,2,3357,1778,253
"13998",2021,"G2",1,4,62,6,3,2,10626,3508,1733
"13999",2021,"G2",1,4,37,3,1,2,9366,5020,767
"14000",2021,"G2",1,4,52,5,3,2,12776,4140,2305
"14001",2021,"G2",1,3,62,6,2,2,11405,1640,1101
"14002",2021,"G2",1,1,47,4,1,4,4463,2280,285
"14003",2021,"G2",1,4,39,3,1,2,2333,3720,1473
"14004",2021,"G2",1,1,65,6,2,2,4262,1860,345
"14005",2021,"G2",1,2,73,7,4,2,5911,2514,384
"14006",2021,"G2",1,4,46,4,1,2,6871,3230,881
"14007",2021,"G2",2,4,30,3,1,1,1363,1885,106
"14008",2021,"G2",1,3,64,6,1,2,15640,1880,2266
"14009",2021,"G2",1,3,51,5,3,2,25112,6070,8469
"14010",2021,"G2",1,2,54,5,2,2,5521,2740,409
"14011",2021,"G2",1,3,72,7,2,2,1603,1080,50
"14012",2021,"G2",1,4,30,3,1,1,5305,2787,800
"14013",2021,"G2",2,3,44,4,1,4,4463,1675,537
"14014",2021,"G2",1,4,55,5,3,2,5501,3920,497
"14015",2021,"G2",1,4,44,4,1,1,2491,2148,346
"14016",2021,"G2",1,4,45,4,1,4,6405,2395,1358
"14017",2021,"G2",2,1,82,7,4,3,466,603,26
"14018",2021,"G2",1,3,63,6,1,2,5079,3051,1100
"14019",2021,"G2",2,4,24,2,3,1,2040,3002,0
"14020",2021,"G2",1,4,43,4,1,2,3725,2135,453
"14021",2021,"G2",1,4,52,5,1,2,8160,3690,876
"14022",2021,"G2",1,4,42,4,3,2,8715,3820,2056
"14023",2021,"G2",2,1,79,7,4,3,1044,848,9
"14024",2021,"G2",1,4,47,4,1,2,6322,4680,1141
"14025",2021,"G2",1,3,73,7,4,3,1658,1070,490
"14026",2021,"G2",1,4,32,3,1,1,4937,1740,866
"14027",2021,"G2",2,4,38,3,2,4,2461,2050,0
"14028",2021,"G2",1,3,59,5,4,2,3336,1760,2845
"14029",2021,"G2",1,3,65,6,3,2,6830,2735,202
"14030",2021,"G2",1,3,46,4,1,4,786,1771,119
"14031",2021,"G2",2,4,38,3,1,2,4802,3636,298
"14032",2021,"G2",2,1,70,7,4,4,1660,564,28
"14033",2021,"G2",2,4,56,5,2,2,2581,2238,2055
"14034",2021,"G2",1,2,58,5,2,1,1007,1560,226
"14035",2021,"G2",2,2,57,5,1,4,2132,1166,205
"14036",2021,"G2",2,4,31,3,1,1,3652,1700,366
"14037",2021,"G2",2,4,63,6,1,1,2582,1424,118
"14038",2021,"G2",1,1,68,6,3,2,3164,1362,204
"14039",2021,"G2",1,2,55,5,1,2,5643,1840,306
"14040",2021,"G2",2,3,63,6,2,3,2046,827,455
"14041",2021,"G2",1,1,77,7,3,2,7602,2450,221
"14042",2021,"G2",2,4,51,5,4,3,11685,2910,1563
"14043",2021,"G2",1,1,74,7,3,2,3611,2812,566
"14044",2021,"G2",1,3,60,6,2,2,7248,2838,600
"14045",2021,"G2",1,4,53,5,1,2,9039,2900,2015
"14046",2021,"G2",2,3,60,6,1,4,7387,3590,587
"14047",2021,"G2",1,3,56,5,1,2,5704,3005,1016
"14048",2021,"G2",2,4,26,2,1,1,3598,1804,462
"14049",2021,"G2",1,4,67,6,1,2,12423,2690,1516
"14050",2021,"G2",2,1,78,7,4,3,1018,580,5
"14051",2021,"G2",1,3,55,5,4,4,850,965,112
"14052",2021,"G2",1,1,74,7,2,2,3521,856,9
"14053",2021,"G2",2,4,50,5,1,4,7607,5044,1894
"14054",2021,"G2",1,2,71,7,3,2,5368,1580,244
"14055",2021,"G2",1,3,66,6,4,2,3823,1590,158
"14056",2021,"G2",1,1,66,6,3,2,2938,1690,43
"14057",2021,"G2",2,4,55,5,3,2,10694,4331,1979
"14058",2021,"G2",2,2,58,5,2,3,1413,1930,309
"14059",2021,"G2",1,4,48,4,1,2,26812,9700,10311
"14060",2021,"G2",2,4,55,5,1,2,13590,2684,2583
"14061",2021,"G2",2,3,58,5,1,3,1525,946,32
"14062",2021,"G2",1,3,44,4,1,2,4872,4048,574
"14063",2021,"G2",1,1,77,7,3,2,2353,1436,316
"14064",2021,"G2",2,1,89,7,4,3,816,645,1
"14065",2021,"G2",2,2,55,5,1,3,9083,2600,632
"14066",2021,"G2",1,1,64,6,1,4,1426,1870,262
"14067",2021,"G2",1,4,52,5,1,2,7803,3930,1317
"14068",2021,"G2",1,3,54,5,2,2,1678,1226,76
"14069",2021,"G2",1,3,74,7,3,2,2314,1103,145
"14070",2021,"G2",1,4,40,4,1,2,2872,2267,394
"14071",2021,"G2",1,3,74,7,4,4,671,1080,14
"14072",2021,"G2",1,4,38,3,1,2,11271,3926,2166
"14073",2021,"G2",1,4,39,3,3,2,5015,2380,770
"14074",2021,"G2",2,1,81,7,4,3,781,781,31
"14075",2021,"G2",1,2,72,7,3,2,1620,1220,91
"14076",2021,"G2",1,3,59,5,3,2,13866,4250,2056
"14077",2021,"G2",1,1,78,7,3,2,2984,1465,180
"14078",2021,"G2",2,1,78,7,4,3,1058,570,25
"14079",2021,"G2",1,2,53,5,3,2,13106,2826,1127
"14080",2021,"G2",1,3,51,5,4,1,5005,1654,233
"14081",2021,"G2",1,4,68,6,1,4,3096,2420,101
"14082",2021,"G2",1,4,50,5,3,2,5346,3200,1290
"14083",2021,"G2",1,3,22,2,2,1,1253,328,71
"14084",2021,"G2",1,4,38,3,1,2,13652,2450,2439
"14085",2021,"G2",1,4,61,6,1,2,11627,4070,2456
"14086",2021,"G2",1,4,37,3,1,2,4516,1554,378
"14087",2021,"G2",1,1,85,7,4,4,958,877,1
"14088",2021,"G2",1,2,77,7,2,2,1376,1080,13
"14089",2021,"G2",1,2,75,7,3,2,6659,2844,670
"14090",2021,"G2",1,1,87,7,4,2,1221,970,6
"14091",2021,"G2",2,2,80,7,3,3,1267,586,59
"14092",2021,"G2",1,1,77,7,4,2,1721,698,71
"14093",2021,"G2",1,4,53,5,1,2,8314,3442,1314
"14094",2021,"G2",1,4,39,3,1,2,14307,2234,2402
"14095",2021,"G2",2,1,77,7,4,3,704,636,1
"14096",2021,"G2",1,3,50,5,1,2,10212,4750,1516
"14097",2021,"G2",1,4,54,5,1,2,8923,4516,1378
"14098",2021,"G2",1,3,60,6,3,2,7630,3720,852
"14099",2021,"G2",2,4,45,4,3,1,2224,1745,482
"14100",2021,"G2",1,4,66,6,1,2,6545,3060,536
"14101",2021,"G2",1,4,50,5,2,2,2268,2040,1036
"14102",2021,"G2",1,1,68,6,2,1,4432,778,74
"14103",2021,"G2",1,4,47,4,1,2,5695,1922,773
"14104",2021,"G2",1,1,58,5,3,4,2098,990,179
"14105",2021,"G2",1,1,65,6,3,2,2801,1950,156
"14106",2021,"G2",2,1,80,7,4,2,1296,643,3
"14107",2021,"G2",1,3,79,7,3,2,1846,992,147
"14108",2021,"G2",1,4,51,5,1,2,1044,3385,999
"14109",2021,"G2",1,4,36,3,1,2,5183,2270,1403
"14110",2021,"G2",1,4,38,3,1,2,5793,3155,1106
"14111",2021,"G2",1,4,65,6,3,2,6090,2216,2669
"14112",2021,"G2",1,3,43,4,1,2,6942,3520,952
"14113",2021,"G2",1,2,58,5,3,2,2510,1918,414
